,StandardID,ARS-ID,Busstop,x,y,ADDR,구,주소,소속구
0,100000001,1001,종로2가사거리,126.9877862,37.56976415,,대한민국 서울특별시 종로구 종로2가,대한민국 서울특별시 종로1.2.3.4가동 종로2가사거리,종로구
1,100000002,1002,창경궁.서울대학교병원,126.9965202,37.57917886,,대한민국 서울특별시 종로구 와룡동,대한민국 서울특별시 와룡동 창경궁,종로구
2,100000003,1003,명륜3가.성대입구,126.9982902,37.58270882,,대한민국 서울특별시 종로구 와룡동,대한민국 서울특별시 종로구 명륜4가 195-17,종로구
3,100000004,1004,종로2가.삼일교,126.9875072,37.56858223,,대한민국 서울특별시 종로구 와룡동,대한민국 서울특별시 종로구 관철동 238,종로구
4,100000005,1005,혜화동로터리.여운형활동터,127.0016943,37.58622998,,대한민국 서울특별시 종로구 와룡동,대한민국 서울특별시 종로구 혜화동 85-10,종로구
5,101000305,1006,서대문역사거리,126.9669608,37.56620752,,대한민국 서울특별시 종로구 평동,대한민국 서울특별시 평동 서대문역사거리,종로구
6,100000380,1007,서울역사박물관.경희궁앞,126.9704199,37.56909809,,대한민국 서울특별시 종로구 평동,대한민국 서울특별시 종로구 신문로2가 92-1,종로구
7,100000379,1008,서울역사박물관.경희궁앞,126.970442,37.56933602,,대한민국 서울특별시 종로구 평동,대한민국 서울특별시 종로구 신문로2가 1-73,종로구
8,100000384,1009,광화문,126.9752406,37.57005075,,대한민국 서울특별시 종로구 평동,대한민국 서울특별시 종로구 신문로1가 128-3,종로구
9,100000385,1010,광화문,126.9780909,37.57029571,,대한민국 서울특별시 종로구 종로1가,대한민국 서울특별시 종로1.2.3.4가동 광화문,종로구
10,100000386,1011,종로1가,126.981,37.570072,,대한민국 서울특별시 종로구 종로1가,대한민국 서울특별시 종로구 종로1.2.3.4가동 종로 1,종로구
11,100000387,1012,종로1가,126.9813906,37.57026661,,대한민국 서울특별시 종로구 종로1가,대한민국 서울특별시 종로1.2.3.4가동 종로1가,종로구
12,100000388,1013,종로2가,126.9855411,37.57008725,,대한민국 서울특별시 종로구 종로1가,대한민국 서울특별시 종로구 종로2가 84-15,종로구
13,100000389,1014,종로2가,126.986254,37.57026795,,대한민국 서울특별시 종로구 종로1가,대한민국 서울특별시 종로구 종로2가 14-1,종로구
14,100000390,1015,종로3가.탑골공원,126.989569,37.57018754,,대한민국 서울특별시 종로구 종로3가,대한민국 서울특별시 종로3가 종로3가.탑골공원,종로구
15,100000391,1016,종로3가.탑골공원,126.9899683,37.57038869,,대한민국 서울특별시 종로구 종로3가,대한민국 서울특별시 종로3가 종로3가.탑골공원,종로구
16,100000392,1017,종로4가.종묘,126.9947287,37.57041688,,대한민국 서울특별시 종로구 종로3가,대한민국 서울특별시 종로구 종로3가 60-2,종로구
17,100000393,1018,종로4가.종묘,126.995277,37.57060029,,대한민국 서울특별시 종로구 종로4가,대한민국 서울특별시 종로1.2.3.4가동 종로4가.종묘,종로구
18,100000394,1019,종로5가.광장시장,126.9988533,37.57071571,,대한민국 서울특별시 종로구 종로4가,대한민국 서울특별시 종로1.2.3.4가동 종로5가.광장시장,종로구
19,100000395,1020,종로5가.광장시장,126.9993199,37.57090764,,대한민국 서울특별시 종로구 종로4가,대한민국 서울특별시 종로1.2.3.4가동 종로5가.광장시장,종로구
20,100000396,1021,종로6가.동대문종합시장,127.0034688,37.57091778,,대한민국 서울특별시 종로구 종로4가,대한민국 서울특별시 종로구 종로5가 193-1,종로구
21,100000397,1022,종로6가.동대문종합시장,127.0057094,37.57115181,,대한민국 서울특별시 종로구 종로5가,대한민국 서울특별시 종로5.6가동 종로6가.동대문종합시장,종로구
22,100000398,1023,동대문역.흥인지문,127.0134621,37.57228008,,대한민국 서울특별시 종로구 종로5가,대한민국 서울특별시 종로구 창신1동 356-1,종로구
23,100000365,1037,동대문(흥인지문),127.0124928,37.57216719,,대한민국 서울특별시 종로구 종로5가,대한민국 서울특별시 종로구 창신동 153-2,종로구
24,100000366,1041,동묘앞,127.017533,37.573432,,대한민국 서울특별시 종로구 종로5가,대한민국 서울특별시 종로구 숭인2동 110-3,종로구
25,100000367,1044,동묘앞,127.019639,37.57430372,,대한민국 서울특별시 종로구 종로5가,대한민국 서울특별시 종로구 숭인2동 172-1,종로구
26,100000006,1101,경기상고,126.9694326,37.5875739,,대한민국 서울특별시 종로구 종로5가,대한민국 서울특별시 종로구 청운동 38-6,종로구
27,100000007,1102,신교동,126.970341,37.58330295,,대한민국 서울특별시 종로구 종로5가,대한민국 서울특별시 종로구 효자동 4-2,종로구
28,100000008,1103,경기상고,126.9696701,37.58717108,,대한민국 서울특별시 종로구 종로5가,대한민국 서울특별시 종로구 청운효자동 89-7,종로구
29,100000009,1104,경복고교,126.9710437,37.58511248,,대한민국 서울특별시 종로구 청운동,대한민국 서울특별시 청운효자동 경복고교,종로구
30,100000010,1105,청운중학교,126.9725944,37.58790085,,대한민국 서울특별시 종로구 청운동,대한민국 서울특별시 청운효자동 청운중학교,종로구
31,100000011,1106,자하문고개.윤동주문학관,126.9671282,37.59219358,,대한민국 서울특별시 종로구 창의문로,대한민국 서울특별시 청운효자동 자하문고개.윤동주문학관,종로구
32,100000012,1107,자하문고개.윤동주문학관,126.9671677,37.59225741,,대한민국 서울특별시 종로구 창의문로,대한민국 서울특별시 청운효자동 자하문고개.윤동주문학관,종로구
33,100000013,1108,청운중학교,126.9724615,37.58812866,,대한민국 서울특별시 종로구 청운동,대한민국 서울특별시 청운효자동 청운중학교,종로구
34,100000014,1109,경복고교,126.971148,37.58504593,,대한민국 서울특별시 종로구 청운효자동 자하문로28길,대한민국 서울특별시 청운효자동 경복고교,종로구
35,100000015,1110,통인시장종로구보건소,126.9711089,37.58033173,,대한민국 서울특별시 종로구 청운효자동 자하문로28길,대한민국 서울특별시 종로구 청운효자동 113-3,종로구
36,100000016,1111,통인시장종로구보건소,126.971244,37.58048929,,대한민국 서울특별시 종로구 창성동,대한민국 서울특별시 청운효자동 통인시장종로구보건소,종로구
37,100000017,1112,효자동,126.9705348,37.58308184,,대한민국 서울특별시 종로구 창성동,대한민국 서울특별시 종로구 청운효자동 68-2,종로구
38,100000018,1113,사직단.어린이도서관,126.9680206,37.57511252,,대한민국 서울특별시 종로구 창성동,대한민국 서울특별시 종로구 사직동 1-49,종로구
39,100000019,1114,사직동주민센터,126.9713179,37.57609006,,대한민국 서울특별시 종로구 창성동,대한민국 서울특별시 종로구 내자동 46,종로구
40,100000020,1115,경복궁역,126.9722922,37.57688877,,대한민국 서울특별시 종로구 창성동,대한민국 서울특별시 종로구 통의동 139,종로구
41,100000021,1116,경복궁역,126.9721844,37.57764064,,대한민국 서울특별시 종로구 창성동,대한민국 서울특별시 종로구 통의동 자하문로 18-1,종로구
42,100000022,1117,경복궁,126.9787905,37.57577149,,대한민국 서울특별시 종로구 창성동,대한민국 서울특별시 종로구 세종로 102,종로구
43,100000023,1118,KT광화문지사,126.9772023,37.5724045,,대한민국 서울특별시 종로구 세종로,대한민국 서울특별시 종로1.2.3.4가동 KT광화문지사,종로구
44,100000025,1120,광화문,126.9764107,37.57003982,,대한민국 서울특별시 종로구 세종로,대한민국 서울특별시 종로1.2.3.4가동 광화문,종로구
45,100000028,1123,서울역사박물관.경교장.강북삼성병원,126.9713844,37.56993064,,대한민국 서울특별시 종로구 세종로,대한민국 서울특별시 종로구 신문로2가 1-389,종로구
46,100000029,1124,광화문.금호아시아나본관앞,126.9731311,37.57020901,,대한민국 서울특별시 종로구 세종로,대한민국 서울특별시 종로구 신문로1가 57-9,종로구
47,100000030,1125,광화문,126.9757675,37.57023908,,대한민국 서울특별시 종로구 세종로,대한민국 서울특별시 종로구 신문로1가 141-1,종로구
48,100000031,1126,세종문화회관,126.9767122,37.57266095,,대한민국 서울특별시 종로구 세종로,대한민국 서울특별시 종로구 세종로 80-9,종로구
49,100000032,1127,서울지방경찰청.경복궁역,126.9714955,37.57590104,,대한민국 서울특별시 종로구 내자동,대한민국 서울특별시 사직동 경복궁역,종로구
50,100000033,1128,사직단,126.9680705,37.57494659,,대한민국 서울특별시 종로구 내자동,대한민국 서울특별시 종로구 사직동 8-14,종로구
51,100000034,1129,광화문광화문빌딩,126.9768398,37.56969249,,대한민국 서울특별시 종로구 세종대로,대한민국 서울특별시 세종로 광화문광화문빌딩,종로구
52,100000035,1130,덕성여중고,126.9819731,37.57573943,,대한민국 서울특별시 종로구 송현동,대한민국 서울특별시 송현동 덕성여중고,종로구
53,100000036,1131,안국역.종로경찰서.인사동,126.9840963,37.57597118,,대한민국 서울특별시 종로구 송현동,대한민국 서울특별시 종로구 안국동 175-100,종로구
54,100000037,1132,국민은행세검정지점,126.960969,37.604688,,대한민국 서울특별시 종로구 송현동,대한민국 서울특별시 종로구 신영동 240-2,종로구
55,100000038,1133,세검정초등학교,126.9612836,37.60248796,,대한민국 서울특별시 종로구 송현동,대한민국 서울특별시 종로구 신영동 124-1,종로구
56,100000039,1134,세검정.상명대,126.9587715,37.60066502,,대한민국 서울특별시 종로구 홍지동,대한민국 서울특별시 부암동 세검정.상명대,종로구
57,100000040,1135,상명대입구.석파랑,126.958688,37.599605,,대한민국 서울특별시 종로구 홍지동,대한민국 서울특별시 종로구 홍지동 99-7,종로구
58,100000041,1136,하림각,126.9618276,37.598269,,대한민국 서울특별시 종로구 자하문로,대한민국 서울특별시 부암동 하림각,종로구
59,100000042,1137,자하문터널입구.석파정,126.9637112,37.59558027,,대한민국 서울특별시 종로구 자하문로,대한민국 서울특별시 부암동 자하문터널입구.석파정,종로구
60,100000043,1138,부암동주민센터.무계원,126.964027,37.592874,,대한민국 서울특별시 종로구 자하문로,대한민국 서울특별시 종로구 부암동 312-1,종로구
61,100000044,1139,부암동주민센터.무계원,126.965131,37.59275754,,대한민국 서울특별시 종로구 자하문로,대한민국 서울특별시 종로구 부암동 260-22,종로구
62,100000045,1140,자하문터널입구.석파정,126.9638097,37.59559179,,대한민국 서울특별시 종로구 자하문로,대한민국 서울특별시 부암동 자하문터널입구.석파정,종로구
63,100000046,1141,하림각,126.9622117,37.59814363,,대한민국 서울특별시 종로구 자하문로,대한민국 서울특별시 종로구 부암동 177-6,종로구
64,100000047,1142,상명대입구.세검정교회,126.9592186,37.59955974,,대한민국 서울특별시 종로구 홍지동,대한민국 서울특별시 부암동 상명대입구.세검정교회,종로구
65,100000048,1143,세검정.상명대,126.958889,37.60061499,,대한민국 서울특별시 종로구 홍지동,대한민국 서울특별시 부암동 세검정.상명대,종로구
66,100000049,1144,세검정초등학교,126.9613311,37.60229124,,대한민국 서울특별시 종로구 홍지동,대한민국 서울특별시 종로구 신영동 127-1,종로구
67,100000051,1146,국민은행세검정지점,126.9611311,37.60470411,,대한민국 서울특별시 종로구 홍지동,대한민국 서울특별시 종로구 신영동 15-3,종로구
68,100000053,1148,승가사입구,126.9563453,37.61158733,,대한민국 서울특별시 종로구 홍지동,대한민국 서울특별시 구기동 승가사입구,종로구
69,100000054,1149,구기동현대빌라,126.9564726,37.61003593,,대한민국 서울특별시 종로구 구기동,대한민국 서울특별시 구기동 구기동현대빌라,종로구
70,100000055,1150,구기터널.삼성출판박물관,126.956184,37.60854039,,대한민국 서울특별시 종로구 구기동,대한민국 서울특별시 구기동 구기터널.삼성출판박물관,종로구
71,100000056,1151,구기터널.삼성출판박물관,126.9564398,37.6083598,,대한민국 서울특별시 종로구 진흥로,대한민국 서울특별시 구기동 구기터널.삼성출판박물관,종로구
72,100000057,1152,구기동,126.9585968,37.60704451,,대한민국 서울특별시 종로구 진흥로,대한민국 서울특별시 종로구 구기동 93-1,종로구
73,100000058,1153,구기동,126.9590556,37.60695423,,대한민국 서울특별시 종로구 진흥로,대한민국 서울특별시 종로구 구기동 88-20,종로구
74,100000059,1154,승가사입구,126.9564593,37.61143992,,대한민국 서울특별시 종로구 진흥로,대한민국 서울특별시 구기동 승가사입구,종로구
75,100000060,1155,갑을씨티텔앞,126.9635571,37.60432366,,대한민국 서울특별시 종로구 진흥로,대한민국 서울특별시 종로구 평창동 290-25,종로구
76,100000061,1156,평창파출소,126.9660716,37.6052849,,대한민국 서울특별시 종로구 진흥로,대한민국 서울특별시 종로구 평창동 321-4,종로구
77,100000062,1157,평창동주민센터,126.9695658,37.60660852,,대한민국 서울특별시 종로구 평창동,대한민국 서울특별시 평창동 평창동주민센터,종로구
78,100000063,1158,일성아파트,126.9729382,37.60880117,,대한민국 서울특별시 종로구 평창동,대한민국 서울특별시 종로구 평창동 145-15,종로구
79,100000064,1159,롯데아파트,126.9764904,37.61039233,,대한민국 서울특별시 종로구 평창동,대한민국 서울특별시 종로구 평창동 66-137,종로구
80,100000065,1160,롯데아파트,126.9760875,37.61009411,,대한민국 서울특별시 종로구 평창동,대한민국 서울특별시 종로구 평창동 66-120,종로구
81,100000066,1161,벽산평창힐스아파트,126.9727677,37.60827711,,대한민국 서울특별시 종로구 평창동,대한민국 서울특별시 평창동 벽산평창힐스아파트,종로구
82,100000067,1162,예능교회,126.9700287,37.60662695,,대한민국 서울특별시 종로구 세검정로,대한민국 서울특별시 평창동 예능교회,종로구
83,100000068,1163,서울예술고등학교.평창동주민센터,126.9675555,37.60587045,,대한민국 서울특별시 종로구 세검정로,대한민국 서울특별시 종로구 평창동 216-2,종로구
84,100000069,1164,화정박물관,126.964752,37.60459289,,대한민국 서울특별시 종로구 세검정로,대한민국 서울특별시 종로구 평창동 290-16,종로구
85,100000376,1165,강북삼성병원,126.9687255,37.5680684,,대한민국 서울특별시 종로구 세검정로,대한민국 서울특별시 종로구 평동 126,종로구
86,100000072,1167,독립문역.서대문형무소역사관,126.9593699,37.57315143,,대한민국 서울특별시 종로구 세검정로,대한민국 서울특별시 종로구 무악동 47-33,종로구
87,100000073,1168,서대문.서울시교육청,126.964432,37.5681995,,대한민국 서울특별시 종로구 세검정로,대한민국 서울특별시 서대문구 냉천동 241-8,종로구
88,100000368,1169,서대문역사거리.적십자병원,126.968441,37.56778008,,대한민국 서울특별시 종로구 세검정로,대한민국 서울특별시 종로구 평동 151,종로구
89,100000075,1171,독립문,126.9614825,37.57111989,,대한민국 서울특별시 종로구 세검정로,대한민국 서울특별시 서대문구 영천동 292-14,종로구
90,100000076,1172,창덕궁.서울돈화문국악당,126.9886004,37.57742132,,대한민국 서울특별시 종로구 세검정로,대한민국 서울특별시 종로구 운니동 99,종로구
91,100000077,1173,무교동,126.9802557,37.56914276,,대한민국 서울특별시 종로구 세검정로,대한민국 서울특별시 종로구 종로1.2.3.4가동 93-2,종로구
92,100000078,1174,청계1가.광교,126.9849079,37.56860788,,대한민국 서울특별시 종로구 세검정로,대한민국 서울특별시 종로구 관철동 164-1,종로구
93,100000079,1175,청계2가.수표교,126.990686,37.568322,,대한민국 서울특별시 종로구 세검정로,대한민국 서울특별시 종로구 종로1.2.3.4가동 124-1,종로구
94,100000080,1176,청계4가.세운교,126.9964925,37.56885763,,대한민국 서울특별시 종로구 세검정로,대한민국 서울특별시 종로구 종로1.2.3.4가동 138,종로구
95,100000081,1177,청계5가.광장시장,126.9998215,37.56937812,,대한민국 서울특별시 종로구 예지동,대한민국 서울특별시 종로1.2.3.4가동 청계5가.광장시장,종로구
96,100000102,1198,원남동,126.9973383,37.57453251,,대한민국 서울특별시 종로구 예지동,대한민국 서울특별시 종로구 원남동 278,종로구
97,100000103,1199,창덕궁.우리소리박물관,126.987876,37.57729098,,대한민국 서울특별시 종로구 운니동,대한민국 서울특별시 운니동 창덕궁.우리소리박물관,종로구
98,100000104,1200,안국역.종로경찰서.인사동,126.9841842,37.57586565,,대한민국 서울특별시 종로구 안국동,대한민국 서울특별시 종로1.2.3.4가동 안국역.종로경찰서.인사동,종로구
99,100000105,1201,조계사,126.98307,37.57236082,,대한민국 서울특별시 종로구 안국동,대한민국 서울특별시 종로구 종로1.2.3.4가동 우정국로 38-1,종로구
100,100000106,1202,조계사,126.9828945,37.57248806,,대한민국 서울특별시 종로구 안국동,대한민국 서울특별시 종로구 종로1.2.3.4가동 우정국로,종로구
101,100000107,1203,안국동,126.9827837,37.57461265,,대한민국 서울특별시 종로구 안국동,대한민국 서울특별시 종로구 견지동 79-1,종로구
102,100000108,1204,종로5가.효제동.김상옥의거터,127.0021112,37.57446367,,대한민국 서울특별시 종로구 안국동,대한민국 서울특별시 종로구 종로5.6가동 30-4,종로구
103,100000109,1205,종로5가.효제초등학교,127.002028,37.57288183,,대한민국 서울특별시 종로구 효제동,대한민국 서울특별시 효제동 종로5가.효제초등학교,종로구
104,100000414,1209,창덕궁.돈화문국악당,126.9910612,37.57747763,,대한민국 서울특별시 종로구 효제동,대한민국 서울특별시 종로구 권농동 117-1,종로구
105,100000116,1212,종로5가,127.0020675,37.57055607,,대한민국 서울특별시 종로구 종로5가,대한민국 서울특별시 종로5.6가동 종로5가,종로구
106,100000117,1213,청계6가.동대문시장,127.0028494,37.569752,,대한민국 서울특별시 종로구 종로5가,대한민국 서울특별시 종로구 종로5.6가동 314-25,종로구
107,100000118,1214,동대문,127.0085129,37.57178536,,대한민국 서울특별시 종로구 종로5가,대한민국 서울특별시 종로구 종로5.6가동 94-12,종로구
108,100000119,1215,충신동,127.006331,37.574106,,대한민국 서울특별시 종로구 충신동,대한민국 서울특별시 충신동 충신동,종로구
109,100000121,1217,충신동,127.0062426,37.57440236,,대한민국 서울특별시 종로구 충신동,대한민국 서울특별시 종로구 충신동 27-13,종로구
110,100000122,1218,현대그룹빌딩,127.0005179,37.5759191,,대한민국 서울특별시 종로구 충신동,대한민국 서울특별시 종로구 종로5.6가동 1-4,종로구
111,100000123,1219,방송통신대.이화장,127.0022982,37.57812399,,대한민국 서울특별시 종로구 동숭동,대한민국 서울특별시 이화동 방송통신대.이화장,종로구
112,100000124,1220,혜화역.마로니에공원,127.0021325,37.58110688,,대한민국 서울특별시 종로구 동숭동,대한민국 서울특별시 종로구 동숭동 1-117,종로구
113,100000125,1221,혜화역.서울대병원입구,127.0019211,37.58106212,,대한민국 서울특별시 종로구 동숭동,대한민국 서울특별시 이화동 혜화역.서울대병원입구,종로구
114,100000126,1222,방송통신대.이화장,127.0020798,37.5781308,,대한민국 서울특별시 종로구 동숭동,대한민국 서울특별시 종로구 연건동 137,종로구
115,100000127,1223,이화동(이화장),127.0007064,37.57605806,,대한민국 서울특별시 종로구 동숭동,대한민국 서울특별시 종로구 연건동 203-11,종로구
116,100000128,1224,창경궁.서울대학교병원,126.9967379,37.57881833,,대한민국 서울특별시 종로구 동숭동,대한민국 서울특별시 종로구 연건동 28-27,종로구
117,100000129,1225,이화동(이화장),127.0032823,37.57603475,,대한민국 서울특별시 종로구 동숭동,대한민국 서울특별시 종로구 이화동 200-1,종로구
118,100000130,1226,혜화동로터리,127.0008281,37.58572598,,대한민국 서울특별시 종로구 동숭동,대한민국 서울특별시 종로구 혜화동 113-1,종로구
119,100000131,1227,명륜동2가.성균관대입구,126.9992936,37.58340673,,대한민국 서울특별시 종로구 동숭동,대한민국 서울특별시 종로구 명륜2가 194-1,종로구
120,100000132,1228,혜화역.서울연극센터(장면총리가옥),127.0014345,37.58403777,,대한민국 서울특별시 종로구 동숭동,대한민국 서울특별시 종로구 혜화동 혜화동 167-3,종로구
121,100000133,1229,혜화역.동성중고(장면총리가옥),127.0015281,37.58454158,,대한민국 서울특별시 종로구 동숭동,대한민국 서울특별시 종로구 혜화동 90-14,종로구
122,100000135,1231,종로구민회관.창신동두산아파트,127.0155868,37.57409223,,대한민국 서울특별시 종로구 동숭동,대한민국 서울특별시 종로구 창신1동 243-2,종로구
123,100000139,1235,동묘역앞,127.0156382,37.57168703,,대한민국 서울특별시 종로구 창신1동,대한민국 서울특별시 창신1동 동묘역앞,종로구
124,100000140,1236,동묘역앞,127.0157698,37.57189158,,대한민국 서울특별시 종로구 지봉로,대한민국 서울특별시 동묘역앞,종로구
125,101000307,1237,청계2가교차로,126.9878779,37.5684809,,대한민국 서울특별시 종로구 관철동,대한민국 서울특별시 관철동 청계2가교차로,종로구
126,100000142,1238,창신3동주민센터,127.0151881,37.57877438,,대한민국 서울특별시 종로구 관철동,대한민국 서울특별시 종로구 창신3동 17-60,종로구
127,100000143,1239,숭인1동주민센터,127.0152404,37.57875171,,대한민국 서울특별시 종로구 관철동,대한민국 서울특별시 종로구 창신3동 17-60,종로구
128,100000144,1240,동묘역.롯데캐슬천지인,127.015664,37.57418192,,대한민국 서울특별시 종로구 관철동,대한민국 서울특별시 종로구 창신1동 243-2,종로구
129,100000147,1243,신설동로터리,127.0229469,37.57585614,,대한민국 서울특별시 종로구 관철동,대한민국 서울특별시 종로구 숭인2동 1302,종로구
130,100000364,1245,동묘앞,127.0178407,37.57368465,,대한민국 서울특별시 종로구 숭인1동,대한민국 서울특별시 숭인동 동묘앞,종로구
131,100000150,1246,구기동현대빌라,126.9565957,37.60964243,,대한민국 서울특별시 종로구 구기동 비봉길,대한민국 서울특별시 구기동 구기동현대빌라,종로구
132,100000151,1247,광장시장,126.9978384,37.56950211,,대한민국 서울특별시 종로구 구기동 비봉길,대한민국 서울특별시 종로구 예지동 195-1,종로구
133,100000153,1249,혜화경찰서,126.997571,37.57258424,,대한민국 서울특별시 종로구 인의동,대한민국 서울특별시 인의동 혜화경찰서,종로구
134,100000154,1250,서울역사박물관.김구집무실(경교장),126.9721428,37.57002979,,대한민국 서울특별시 종로구 인의동,대한민국 서울특별시 종로구 신문로1가 63-3,종로구
135,100000155,1251,청계3가.관수교,126.9937893,37.56860916,,대한민국 서울특별시 종로구 인의동,대한민국 서울특별시 종로구 종로1.2.3.4가동 208-7,종로구
136,100000156,1252,청계6가.버들다리,127.0080442,37.56983829,,대한민국 서울특별시 종로구 인의동,대한민국 서울특별시 종로구 종로5.6가동 289-49,종로구
137,100000157,1253,청계7가.맑은내다리,127.0129569,37.5699186,,대한민국 서울특별시 종로구 창신1동,대한민국 서울특별시 창신1동 청계7가.맑은내다리,종로구
138,100000158,1254,청계8가.영도교,127.018274,37.57089463,,대한민국 서울특별시 종로구 창신1동,대한민국 서울특별시 종로구 창신1동 399-4,종로구
139,100000159,1256,원남동사거리,126.9982124,37.57578617,,대한민국 서울특별시 종로구 창신1동,대한민국 서울특별시 종로구 원남동 100-1,종로구
140,100000165,1262,숭인동,127.0203787,37.57438126,,대한민국 서울특별시 종로구 창신1동,대한민국 서울특별시 종로구 숭인2동 197-2,종로구
141,100000169,1267,조계사,126.9830466,37.57279704,,대한민국 서울특별시 종로구 견지동,대한민국 서울특별시 종로1.2.3.4가동 조계사,종로구
142,100000174,1272,세종문화회관,126.9766821,37.57334287,,대한민국 서울특별시 종로구 견지동,대한민국 서울특별시 종로구 종로1.2.3.4가동 80-6,종로구
143,100000179,1277,이화동(이화장),127.0029997,37.5761872,,대한민국 서울특별시 종로구 견지동,대한민국 서울특별시 종로구 이화동 203,종로구
144,100000180,1278,상명대정문,126.9550659,37.60166612,,대한민국 서울특별시 종로구 견지동,대한민국 서울특별시 종로구 홍지동 19-2,종로구
145,100000181,1279,이북오도청,126.955893,37.61305175,,대한민국 서울특별시 종로구 견지동,대한민국 서울특별시 종로구 구기동 158-6,종로구
146,100000188,1286,상명대입구.세검정교회,126.9597659,37.59939339,,대한민국 서울특별시 종로구 홍지동,대한민국 서울특별시 부암동 상명대입구.세검정교회,종로구
147,100000189,1287,상명대입구.석파랑,126.9583524,37.59976676,,대한민국 서울특별시 종로구 홍지동,대한민국 서울특별시 종로구 홍지동 117-4,종로구
148,100000190,1288,종로중부새마을금고,127.0065017,37.57239261,,대한민국 서울특별시 종로구 홍지동,대한민국 서울특별시 종로구 종로5.6가동 28-8,종로구
149,100000191,1289,신설동로터리.신한은행앞.서울풍물시장,127.023202,37.57438854,,대한민국 서울특별시 종로구 숭인2동,대한민국 서울특별시 숭인2동 신설동로터리.신한은행앞.서울풍물시장,종로구
150,100000192,1291,청계2가.삼일교,126.9872038,37.56827105,,대한민국 서울특별시 종로구 관철동,대한민국 서울특별시 관철동 청계2가.삼일교,종로구
151,100000193,1292,청계8가.황학교,127.0227587,37.57202421,,대한민국 서울특별시 종로구 관철동,대한민국 서울특별시 종로구 숭인동 1436,종로구
152,100000355,1293,평창동삼성아파트,126.9786583,37.61114471,,대한민국 서울특별시 종로구 평창동,대한민국 서울특별시 평창동 평창동삼성아파트,종로구
153,100000370,1294,안국역.종로경찰서.인사동,126.985459,37.57644246,,대한민국 서울특별시 종로구 경운동,대한민국 서울특별시 종로1.2.3.4가동 안국역.종로경찰서.인사동,종로구
154,100000369,1295,안국역.종로경찰서.인사동,126.9848482,37.57631159,,대한민국 서울특별시 종로구 경운동,대한민국 서울특별시 종로구 안국동 159-4,종로구
155,100000413,1297,남인사마당,126.9875497,37.5713121,,대한민국 서울특별시 종로구 경운동,대한민국 서울특별시 종로구 인사동 63,종로구
156,100900047,1500,평창파출소,126.9668407,37.60565062,,대한민국 서울특별시 종로구 경운동,대한민국 서울특별시 종로구 평창동 310-4,종로구
157,100900178,1501,삼청공원,126.9816831,37.58820522,,대한민국 서울특별시 종로구 경운동,대한민국 서울특별시 종로구 삼청동 1-7,종로구
158,100900041,1502,수성동계곡,126.9642468,37.58207926,,대한민국 서울특별시 종로구 누상동,대한민국 서울특별시 청운효자동 수성동계곡,종로구
159,100900040,1503,명륜3가종점,126.992862,37.59094741,,대한민국 서울특별시 종로구 명륜3가,대한민국 서울특별시 명륜3가동 명륜3가종점,종로구
160,100900197,1504,명륜새마을금고,126.996701,37.587775,,대한민국 서울특별시 종로구 명륜1가,대한민국 서울특별시 명륜1가 명륜새마을금고,종로구
161,100900044,1505,서대문3번출구,126.9661707,37.56638695,,대한민국 서울특별시 종로구 명륜1가,대한민국 서울특별시 종로구 평동 90-21,종로구
162,100900039,1506,낙산공원,127.0087267,37.5804315,,대한민국 서울특별시 종로구 명륜1가,대한민국 서울특별시 종로구 창신동 산6-43,종로구
163,100900037,1507,인사미술공간.세탁소,126.9893928,37.5814087,,대한민국 서울특별시 종로구 명륜1가,대한민국 서울특별시 종로구 원서동 94-4,종로구
164,100900036,1508,화정박물관,126.9648999,37.60477714,,대한민국 서울특별시 종로구 명륜1가,대한민국 서울특별시 종로구 평창동 289-6,종로구
165,100900035,1509,금융연수원,126.9816318,37.58659721,,대한민국 서울특별시 종로구 명륜1가,대한민국 서울특별시 종로구 삼청동 123-2,종로구
166,100900034,1510,박노수미술관,126.9666083,37.58102384,,대한민국 서울특별시 종로구 누상동,대한민국 서울특별시 청운효자동 박노수미술관,종로구
167,100900032,1511,샘미용실,126.9932462,37.59031994,,대한민국 서울특별시 종로구 명륜길,대한민국 서울특별시 명륜3가동 샘미용실,종로구
168,100900031,1512,서울국제고등학교,126.9972253,37.58909477,,대한민국 서울특별시 종로구 명륜길,대한민국 서울특별시 종로구 명륜1가 성균관로 72,종로구
169,100900029,1513,화정박물관,126.9652221,37.6050003,,대한민국 서울특별시 종로구 명륜길,대한민국 서울특별시 종로구 평창동 세검정로 315,종로구
170,100900188,1514,적십자병원후문앞,126.9651082,37.56746105,,대한민국 서울특별시 종로구 명륜길,대한민국 서울특별시 종로구 교남동 15-2,종로구
171,100900202,1515,서울성곽.성대후문,126.9896242,37.58936828,,대한민국 서울특별시 종로구 와룡공원길,대한민국 서울특별시 명륜3가동 서울성곽.성대후문,종로구
172,100900026,1516,빨래터.고희동미술관,126.9893435,37.58265202,,대한민국 서울특별시 종로구 와룡공원길,대한민국 서울특별시 종로구 원서동 47-1,종로구
173,100900025,1517,세검초등학교,126.9613774,37.60421635,,대한민국 서울특별시 종로구 와룡공원길,대한민국 서울특별시 종로구 신영동 22-5,종로구
174,100900024,1518,삼청동주민센터,126.9819214,37.58426224,,대한민국 서울특별시 종로구 와룡공원길,대한민국 서울특별시 종로구 삼청동 97-3,종로구
